i,ts,side,entry_px,fwd_close,adx_14,bb_width_rank,atr_rank,dist_from_mid,year,signed_ret,adx_bucket
1813,2021-06-12 16:15:00,LONG,35509.8,35860.0,33.70786919401428,0.27,0.082,0.0033015049607338703,2021,0.009862066246500883,Q2
1861,2021-06-13 04:15:00,LONG,34965.0,35369.61,26.03126536857456,0.835,0.166,-0.013185189282736775,2021,0.011571857571857589,LOW
1885,2021-06-13 10:15:00,SHORT,35850.67,35737.79,57.44473120012629,0.745,0.082,0.013813767446779677,2021,0.0031486161904365354,HIGH
1909,2021-06-13 16:15:00,SHORT,36820.01,38745.06,26.000625323972127,0.725,0.304,0.02706791854366181,2021,-0.05228271257938266,LOW
1933,2021-06-13 22:15:00,SHORT,38703.71,38983.52,79.57246481530191,0.98,0.898,0.03173369960367357,2021,-0.007229539493759066,HIGH
2017,2021-06-14 19:15:00,LONG,39496.34,40451.08,54.85607837214029,0.735,0.64,-0.009992730918661574,2021,0.024172872726941415,HIGH
2041,2021-06-15 01:15:00,SHORT,40209.31,40335.03,46.26712034842486,0.4,0.348,0.0015773681975917912,2021,-0.003126639079357521,Q3
2173,2021-06-16 10:15:00,LONG,39946.66,39146.41,39.025638897168804,0.28,0.02,-0.0025865007084848787,2021,-0.02003296395743724,Q3
2197,2021-06-16 16:15:00,LONG,38967.12,38617.56,28.321331289420012,0.55,0.798,-0.013840157918712289,2021,-0.008970639862530383,Q2
2221,2021-06-16 22:15:00,LONG,38640.8,38802.12,15.187833617921438,0.415,0.452,-0.013384399336141889,2021,0.004174861804103427,LOW
2285,2021-06-17 14:15:00,LONG,38810.32,37738.95,43.08224365843883,0.81,0.348,-0.003573344972335981,2021,-0.027605286428970508,Q3
2309,2021-06-17 20:15:00,LONG,37752.31,38003.01,66.66757846205861,0.965,0.822,-0.01814231929982634,2021,0.006640653247443782,HIGH
2366,2021-06-18 10:30:00,LONG,37759.74,36652.76,46.628537965181685,0.175,0.508,0.003576728500725434,2021,-0.029316409487988953,Q3
2390,2021-06-18 16:30:00,LONG,36617.52,35409.58,66.64837428348206,0.925,0.816,-0.015372337214522466,2021,-0.03298803414321874,HIGH
2414,2021-06-18 22:30:00,LONG,35447.31,35589.0,43.635924117241025,0.725,0.57,-0.030169357045143702,2021,0.003997200351733385,Q3
2553,2021-06-20 09:15:00,LONG,35308.3,33853.34,27.903659409540087,0.485,0.222,-0.008351898959927034,2021,-0.04120730819665649,Q2
2577,2021-06-20 15:15:00,LONG,34475.01,35087.14,44.838100516870625,0.66,0.876,-0.004021757532020052,2021,0.017755759896806333,Q3
2624,2021-06-21 03:00:00,LONG,35049.99,32860.47,33.92311879358505,0.49,0.618,-0.001387516172256126,2021,-0.062468491431809166,Q2
2648,2021-06-21 09:00:00,LONG,33408.7,32195.32,51.5397407164292,0.93,1.0,-0.019208525379444057,2021,-0.03631928210316467,HIGH
2710,2021-06-22 00:30:00,LONG,31500.09,32819.96,35.75451636273628,0.745,0.934,-0.020824059682934406,2021,0.04190051520487716,Q2
2750,2021-06-22 10:30:00,LONG,32051.6,29902.7,54.04366525626409,0.83,0.896,-0.0033706467661691994,2021,-0.067045014913452,HIGH
2774,2021-06-22 16:30:00,LONG,31884.09,32791.64,54.38846962019966,1.0,0.972,0.03218144509850364,2021,0.02846403958839657,HIGH
2806,2021-06-23 00:30:00,LONG,33578.12,33946.46,16.77348468467247,0.375,0.822,0.07656667576680432,2021,0.010969643327261814,LOW
2878,2021-06-23 18:30:00,LONG,33437.13,33472.68,43.41725674535474,0.33,0.466,-0.013260159585817105,2021,0.0010631893347306696,Q3
2919,2021-06-24 04:45:00,LONG,32534.4,33354.42,36.24398558823911,0.6,0.41,-0.016365488863425284,2021,0.02520470640306865,Q2
3030,2021-06-25 08:30:00,LONG,34139.24,33133.13,43.335376448484695,0.685,0.208,-0.0164820704924944,2021,-0.029470779080026405,Q3
3054,2021-06-25 14:30:00,LONG,32673.33,32199.57,47.350348453705514,0.81,0.688,-0.04095190571935947,2021,-0.014499899459283826,Q3
3078,2021-06-25 20:30:00,LONG,32214.47,31916.13,35.2155516541816,0.54,0.68,-0.023065317565856662,2021,-0.009261055668462035,Q2
3142,2021-06-26 12:30:00,SHORT,31720.01,30976.87,48.30414943937275,0.935,0.748,0.009540022902420169,2021,0.02342811367335633,Q3
3274,2021-06-27 21:30:00,LONG,32616.99,34383.25,36.860411612860155,0.08,0.034,-0.010031413612565397,2021,0.05415153268281341,Q2
3298,2021-06-28 03:30:00,SHORT,34444.0,35121.54,49.783594356400954,0.015,0.052,0.02245184808082483,2021,-0.019670769945418675,Q3
3333,2021-06-28 12:15:00,LONG,34200.0,34711.21,39.22686952156773,0.72,0.354,-0.01062250070080913,2021,0.014947660818713425,Q3
3372,2021-06-28 22:00:00,SHORT,34367.6,34715.36,30.812952088000355,0.345,0.1,-0.0017398881707937392,2021,-0.010118832854199946,Q2
3429,2021-06-29 12:15:00,SHORT,35750.15,36304.79,36.039101331480495,0.765,0.406,0.020907818836027228,2021,-0.015514340499270616,Q2
3477,2021-06-30 00:15:00,LONG,36019.92,35161.03,29.22747072312156,0.375,0.13,0.0013460656352945596,2021,-0.02384486139891481,Q2
3501,2021-06-30 06:15:00,LONG,35043.92,34822.59,67.92068494724681,0.975,0.52,-0.014789853077010674,2021,-0.006315788872934357,HIGH
3525,2021-06-30 12:15:00,LONG,34864.99,34290.01,29.957936435078334,0.605,0.174,-0.010795426817850062,2021,-0.016491615227768486,Q2
3552,2021-06-30 19:00:00,SHORT,34659.42,35056.84,38.30096200102461,0.725,0.238,-0.0007481540488106972,2021,-0.011466435387551155,Q3
3601,2021-07-01 07:15:00,LONG,33508.66,33513.75,48.858907674844275,0.81,0.226,-0.021013266954735696,2021,0.00015190103095726618,Q3
3625,2021-07-01 13:15:00,LONG,33669.22,33205.0,32.159605919537206,0.395,0.312,-0.009605752479536067,2021,-0.013787667192765415,Q2
3664,2021-07-01 23:00:00,SHORT,33331.7,32966.09,24.442713699066285,0.53,0.238,0.002215405487157474,2021,0.010968837473036197,LOW
3688,2021-07-02 05:00:00,SHORT,33053.06,33270.71,42.20654739458796,0.82,0.196,-0.007892899572037908,2021,-0.006584866877680961,Q3
3712,2021-07-02 11:00:00,LONG,33209.47,33498.84,16.552471204501014,0.53,0.534,-0.0033770481963867364,2021,0.008713478414440078,LOW
3750,2021-07-02 20:30:00,LONG,33181.07,33547.74,26.581324355702687,0.275,0.006,-0.0026579900509475732,2021,0.011050577934949,LOW
3774,2021-07-03 02:30:00,SHORT,33548.02,33697.73,40.11781857349519,0.025,0.048,0.002859588979671276,2021,-0.004462558446072419,Q3
3798,2021-07-03 08:30:00,LONG,34450.0,34560.0,41.19780029879195,0.945,0.266,0.018296828352694274,2021,0.003193033381712627,Q3
3880,2021-07-04 05:00:00,SHORT,34720.0,35436.01,28.015399601406035,0.34,0.008,0.0034803890683065587,2021,-0.02062240783410144,Q2
3963,2021-07-05 01:45:00,LONG,34559.32,34337.84,41.422399780022026,1.0,0.696,-0.0176947747638663,2021,-0.006408690911742569,Q3
3987,2021-07-05 07:45:00,LONG,34237.24,33363.31,38.15490181633844,0.495,0.322,-0.021171586814770334,2021,-0.025525714105459445,Q3
4019,2021-07-05 15:45:00,LONG,33575.23,34098.7,43.327157838769814,0.705,0.254,-0.009989090051306151,2021,0.015590957977056117,Q3
4074,2021-07-06 05:30:00,SHORT,34783.0,34134.91,42.294861103089026,0.94,0.66,0.02476156020190602,2021,0.018632377885748685,Q3
4170,2021-07-07 05:30:00,SHORT,34710.0,34785.75,29.16662826304559,0.67,0.446,0.015362513816433542,2021,-0.002182368193604149,Q2
4211,2021-07-07 15:45:00,LONG,34534.9,34610.55,29.06538878439457,0.335,0.346,-0.00491306686767285,2021,0.0021905376879620747,Q2
4257,2021-07-08 03:15:00,LONG,33187.9,33033.69,82.39921360776486,0.845,0.796,-0.021246978988951015,2021,-0.004646572997990205,HIGH
4281,2021-07-08 09:15:00,LONG,32492.0,32535.66,47.69650328693348,0.915,0.992,-0.026167769965553714,2021,0.0013437153760925721,Q3
4345,2021-07-09 01:15:00,LONG,32520.0,33083.21,29.441729895903023,0.73,0.754,-0.00618840247536099,2021,0.01731888068880686,Q2
4374,2021-07-09 08:30:00,LONG,32724.99,32879.5,21.60255624681503,0.465,0.438,-0.0015258581235697453,2021,0.004721468211296578,LOW
4417,2021-07-09 19:15:00,LONG,33386.62,33925.0,46.42046900330308,0.08,0.066,0.007320178614530612,2021,0.01612562158133999,Q3
4441,2021-07-10 01:15:00,SHORT,33869.4,33600.42,55.52524598945585,0.655,0.25,0.008339265283666328,2021,0.00794168187213246,HIGH
4465,2021-07-10 07:15:00,LONG,33687.32,33745.66,31.844286398250354,0.06,0.128,-0.0018991793530464362,2021,0.0017318088823926564,Q2
4517,2021-07-10 20:15:00,LONG,33271.96,33603.46,40.16863677590293,0.96,0.644,-0.009763095238095263,2021,0.00996334450991165,Q3
4633,2021-07-12 01:15:00,LONG,34157.08,34218.0,34.00512186260536,0.815,0.262,0.0005653560366257826,2021,0.001783524821208319,Q2
4657,2021-07-12 07:15:00,SHORT,34446.96,33675.0,28.36016097976648,0.51,0.366,0.007909496076852485,2021,0.022410105274892157,Q2
4681,2021-07-12 13:15:00,LONG,33401.74,33204.12,80.0872451360316,0.97,0.752,-0.01763532140547908,2021,-0.005916458244390722,HIGH
4705,2021-07-12 19:15:00,LONG,33006.18,33070.84,60.79905993723882,0.67,0.826,-0.01896403571372307,2021,0.0019590270670521766,HIGH
4729,2021-07-13 01:15:00,SHORT,32959.26,32818.45,29.011641943692233,0.29,0.574,-0.005078860439555908,2021,0.004272243976351561,Q2
4918,2021-07-15 00:30:00,LONG,32905.56,32607.09,20.795942281483057,0.055,0.524,0.005525636800420144,2021,-0.009070503586627839,LOW
4968,2021-07-15 13:00:00,LONG,31731.74,31274.0,49.068363887145594,1.0,1.0,-0.0198690347490347,2021,-0.014425304127665283,Q3
5050,2021-07-16 09:30:00,LONG,31406.93,31783.81,44.816390513049114,0.675,0.586,-0.008610089206982561,2021,0.011999899385263094,Q3
5074,2021-07-16 15:30:00,LONG,32086.66,31851.97,51.56593594270692,1.0,0.944,0.016710290898450095,2021,-0.0073142545843038415,HIGH
5098,2021-07-16 21:30:00,LONG,31762.35,31285.12,17.36420987388509,0.34,0.068,0.004127334537923007,2021,-0.015025021763188165,LOW
5125,2021-07-17 04:15:00,LONG,31266.66,31400.84,22.896886476143727,0.255,0.576,-0.013592550329663187,2021,0.004291472130377862,LOW
5164,2021-07-17 14:00:00,SHORT,31644.85,31676.96,19.556553545647375,0.52,0.588,0.0026863058288526874,2021,-0.001014699074256967,LOW
5233,2021-07-18 07:15:00,LONG,31893.34,31717.5,43.432935996469446,0.345,0.028,-0.0015691785471613677,2021,-0.005513376773959709,Q3
5257,2021-07-18 13:15:00,LONG,31671.85,31490.9,15.816474370780936,0.02,0.06,-0.010005951495313217,2021,-0.005713275353349965,LOW
5285,2021-07-18 20:15:00,SHORT,31634.0,31702.88,61.87123850454071,0.465,0.058,0.0054493357976388036,2021,-0.0021774040589239746,HIGH
5333,2021-07-19 08:15:00,LONG,31614.0,31218.01,27.372246921546104,0.215,0.158,-0.0011505378365497222,2021,-0.012525779717846575,Q2
5357,2021-07-19 14:15:00,LONG,30587.81,30712.71,58.2004281446625,1.0,0.98,-0.017239698069536177,2021,0.0040833260047057245,HIGH
5381,2021-07-19 20:15:00,LONG,30680.24,30879.1,17.405007810930478,0.02,0.208,-0.010605433468653738,2021,0.006481696362218709,LOW
5454,2021-07-20 14:30:00,LONG,29631.79,29749.15,11.111725082531164,0.48,0.898,-0.010038663956993557,2021,0.0039606112219343,LOW
5515,2021-07-21 05:45:00,SHORT,30651.09,31291.88,51.28064076091293,0.96,0.876,0.015400577846734903,2021,-0.020905944943556683,HIGH
